ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
J,1329,1.29,?c,?`,200,6,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","28,999",1,1,1,1,1,0.205,0.001,756,0.96,"1,164","4,737",3.69,1.218,0.008,127,0.96,"4,737",3.69,A
J,1330,1.29,?c,?s,150,69,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","308,145",1,1,1,1,1,0.205,0.014,71,0.96,"12,369","7,326",0.54,1.218,0.083,12,2.19,"16,712",1.23,B
J,1331,1.28,?c,?s,150,222,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","996,949",1,1,1,1,1,0.205,0.045,22,1.43,"40,019","11,897",0.27,1.218,0.27,4,5.66,"47,089",1.07,B
J,1332,1.29,?c,?s,150,112,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","504,815",1,1,1,1,1,0.205,0.023,43,1.02,"20,264","5,518",0.25,1.218,0.137,7,3.42,"18,502",0.83,C
J,1333,1.29,?c,?j,150,3,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","11,365",1,1,1,1,1,0.205,0.001,1929,0.96,456,"4,333",8.62,1.218,0.003,325,0.96,"4,333",8.62,A
J,1334,1.29,?c,?s,150,43,,1986,21,0,,0,"133,758","505,248","1,077,235","2,786,096","194,525",1,1,1,1,1,0.205,0.009,113,0.96,"7,809","4,509",0.52,1.218,0.053,19,1.58,"7,421",0.86,C
J,1335,1.29,?c,?s,100,2,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,264",1,1,1,1,1,0.205,0,2653,0.96,332,"7,038",19.24,1.218,0.002,447,0.96,"7,038",19.24,A
J,1336,1.28,?c,?`,200,316,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,422,374",1,1,1,1,1,0.205,0.065,15,1.85,"57,096","16,178",0.26,1.218,0.385,3,7.4,"64,714",1.03,B
J,1337,1.28,?c,?s,200,4,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,759",1,1,1,1,1,0.205,0.001,1391,0.96,633,"7,045",10.1,1.218,0.004,234,0.96,"7,045",10.1,A
J,1338,1.28,?c,?`,300,7,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","33,559",1,1,1,1,1,0.205,0.002,653,0.96,"1,347","7,062",4.76,1.218,0.009,110,0.96,"7,062",4.76,A
J,1339,1.28,?c,?`,150,2,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,586",1,1,1,1,1,0.205,0,2071,0.96,425,"7,040",15.03,1.218,0.003,349,0.96,"7,040",15.03,A
J,1340,1.28,?c,?m?r,150,559,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","2,512,708",1,1,1,1,1,0.205,0.115,9,2.77,"100,864","20,547",0.18,1.218,0.681,1,21.48,"159,336",1.43,B
J,1341,1.28,?c,?m?r,100,8,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","35,605",1,1,1,1,1,0.205,0.002,616,0.96,"1,429","4,743",3.01,1.218,0.01,104,0.96,"4,743",3.01,A
J,1342,1.28,?c,?s,150,3,,1975,32,0,,0,"536,574","505,248","1,077,235","2,786,096","13,175",1,1,1,1,1,0.205,0.001,1664,0.96,529,"4,722",8.1,1.218,0.004,280,0.96,"4,722",8.1,A
J,1343,1.28,?c,?s,150,7,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","31,937",1,1,1,1,1,0.205,0.001,686,0.96,"1,282","4,740",3.36,1.218,0.009,116,0.96,"4,740",3.36,A
J,1344,1.28,?c,?j,300,9,,1998,9,0,,0,"536,574","505,248","1,077,235","2,786,096","42,349",1,1,1,1,1,0.205,0.002,518,0.96,"1,700","4,750",2.54,1.218,0.011,87,0.96,"4,750",2.54,A
J,1345,1.28,?c,?s,150,326,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,466,557",1,1,1,1,1,0.205,0.067,15,1.85,"58,870","16,260",0.25,1.218,0.397,3,7.4,"65,041",1,B
J,1346,1.28,?c,?`,150,3,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,265",1,1,1,1,1,0.205,0.001,1537,0.96,573,"7,044",11.16,1.218,0.004,259,0.96,"7,044",11.16,A
J,1347,1.28,?c,?s,150,209,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","939,414",1,1,1,1,1,0.205,0.043,23,1.39,"37,709","8,124",0.2,1.218,0.254,4,5.66,"33,080",0.8,C
J,1348,1.28,?c,?s,100,1,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","6,423",1,1,1,1,1,0.205,0,3413,0.96,258,"4,715",16.58,1.218,0.002,575,0.96,"4,715",16.58,A
J,1349,1.28,?c,?s,100,6,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,016",1,1,1,1,1,0.205,0.001,755,0.96,"1,165","7,058",5.5,1.218,0.008,127,0.96,"7,058",5.5,A
J,1350,1.28,?c,?s,100,2,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","8,855",1,1,1,1,1,0.205,0,2475,0.96,355,"4,717",12.06,1.218,0.002,417,0.96,"4,717",12.06,A
J,1351,1.29,?c,?s,150,146,,1986,21,0,,0,"133,758","505,248","1,077,235","2,786,096","655,469",1,1,1,1,1,0.205,0.03,33,1.15,"26,311","5,931",0.2,1.218,0.178,6,3.92,"20,219",0.7,C
J,1352,1.28,?c,?`,75,5,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","24,125",1,1,1,1,1,0.205,0.001,909,0.96,968,"4,345",4.07,1.218,0.007,153,0.96,"4,345",4.07,A
J,1353,1.28,?c,?j,75,11,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","49,038",1,1,1,1,1,0.205,0.002,447,0.96,"1,968","5,787",2.67,1.218,0.013,75,0.96,"5,787",2.67,A
J,1354,1.28,?c,?`,100,1,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","6,256",1,1,1,1,1,0.205,0,3504,0.96,251,"4,328",15.65,1.218,0.002,590,0.96,"4,328",15.65,A
J,1355,1.28,?c,?j,75,5,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","23,406",1,1,1,1,1,0.205,0.001,937,0.96,940,"4,216",4.07,1.218,0.006,158,0.96,"4,216",4.07,A
J,1356,1.28,?c,?j,75,6,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","25,496",1,1,1,1,1,0.205,0.001,860,0.96,"1,023","4,269",3.79,1.218,0.007,145,0.96,"4,269",3.79,A
J,1357,1.2,?c,?j,150,12,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","51,987",1,1,1,1,1,0.205,0.002,422,0.96,"2,087","5,790",2.52,1.218,0.014,71,0.96,"5,790",2.52,A
J,1358,1.29,?c,?s,150,165,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","741,857",1,1,1,1,1,0.205,0.034,30,1.21,"29,779","9,758",0.3,1.218,0.201,5,4.61,"37,178",1.13,B
J,1359,1.28,?c,?j,300,630,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","2,832,292",1,1,1,1,1,0.205,0.129,8,3.05,"113,692","23,599",0.19,1.218,0.767,1,21.48,"166,200",1.33,B
J,1360,1.52,?c,?m?r,150,564,,1997,10,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,536,187",1,1,1,1,1,0.205,0.116,9,2.77,"101,806","23,588",0.21,1.218,0.687,1,21.48,"182,914",1.63,B
J,1361,1.28,?c,?j,150,4,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,171",1,1,1,1,1,0.205,0.001,1206,0.96,729,"5,758",7.17,1.218,0.005,203,0.96,"5,758",7.17,A
J,1362,0.84,?c,?m?r,150,129,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","582,321",1,1,1,1,1,0.205,0.027,38,1.08,"23,375","5,404",0.21,1.218,0.158,6,3.92,"19,616",0.76,C
J,1363,1.28,?c,?`,200,106,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","476,866",1,1,1,1,1,0.205,0.022,46,0.99,"19,142","7,722",0.37,1.218,0.129,8,3.05,"23,789",1.13,B
J,1364,1.28,?c,?`,150,4,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,208",1,1,1,1,1,0.205,0.001,1204,0.96,731,"7,047",8.75,1.218,0.005,203,0.96,"7,047",8.75,A
J,1365,1.2,?c,?s,100,5,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","22,876",1,1,1,1,1,0.205,0.001,958,0.96,918,"4,267",4.22,1.218,0.006,161,0.96,"4,267",4.22,A
J,1366,1.2,?c,?s,150,4,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","19,542",1,1,1,1,1,0.205,0.001,1122,0.96,784,"4,264",4.94,1.218,0.005,189,0.96,"4,264",4.94,A
J,1367,1.29,?c,?`,200,11,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","51,141",1,1,1,1,1,0.205,0.002,429,0.96,"2,053","4,294",1.9,1.218,0.014,72,0.96,"4,294",1.9,A
J,1368,1.29,?c,?s,150,108,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","485,433",1,1,1,1,1,0.205,0.022,45,1,"19,486","4,907",0.23,1.218,0.131,8,3.05,"14,967",0.7,C
J,1369,1.29,?c,?s,150,114,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","513,836",1,1,1,1,1,0.205,0.023,43,1.02,"20,626","5,116",0.23,1.218,0.139,7,3.42,"17,155",0.75,C
J,1370,1.29,?c,?s,150,116,1984,1980,27,0,,1,"2,954,136","505,248","1,077,235","2,786,096","520,316",1,1,1,1,1,1.218,0.141,7,3.42,"20,886","26,823",1.17,1.746,0.202,5,4.61,"36,156",1.57,A
J,1371,1.29,?c,?s,150,28,,1981,26,0,,0,"2,954,136","505,248","1,077,235","2,786,096","124,857",1,1,1,1,1,0.205,0.006,176,0.96,"5,012","7,150",1.29,1.218,0.034,30,1.21,"9,012",1.63,A
J,1372,1.18,?c,?s,200,75,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","335,563",1,1,1,1,1,0.205,0.015,65,0.96,"13,470","7,352",0.5,1.218,0.091,11,2.35,"17,997",1.21,B
J,1373,1.07,?c,?`,200,79,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","353,502",1,1,1,1,1,0.205,0.016,62,0.96,"14,190","7,369",0.47,1.218,0.096,10,2.53,"19,421",1.24,B
J,1374,1.07,?c,?s,200,35,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","159,319",1,1,1,1,1,0.205,0.007,138,0.96,"6,395","7,183",1.02,1.218,0.043,23,1.39,"10,400",1.48,A
J,1375,1.07,?c,?`,150,182,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","817,154",1,1,1,1,1,0.205,0.037,27,1.27,"32,802","6,653",0.18,1.218,0.221,5,4.61,"24,151",0.67,C
J,1376,1.28,?c,?`,150,2,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","7,684",1,1,1,1,1,0.205,0,2853,0.96,308,"7,037",20.73,1.218,0.002,481,0.96,"7,037",20.73,A
J,1377,1.28,?c,?`,200,5,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","22,732",1,1,1,1,1,0.205,0.001,964,0.96,913,"4,344",4.32,1.218,0.006,162,0.96,"4,344",4.32,A
J,1378,1.28,?c,?`,200,42,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","186,910",1,1,1,1,1,0.205,0.009,117,0.96,"7,503","4,502",0.54,1.218,0.051,20,1.52,"7,128",0.86,C
J,1379,1.07,?c,?`,150,6,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","28,929",1,1,1,1,1,0.205,0.001,758,0.96,"1,161","7,058",5.52,1.218,0.008,128,0.96,"7,058",5.52,A
J,1380,1.07,?c,?s,200,440,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,979,822",1,1,1,1,1,0.205,0.09,11,2.35,"79,473","21,861",0.25,1.218,0.536,2,10.88,"101,212",1.16,B
J,1381,1.18,?c,?s,150,96,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","430,296",1,1,1,1,1,0.205,0.02,51,0.96,"17,273","5,122",0.27,1.218,0.117,9,2.77,"14,779",0.78,C
J,1382,1.07,?c,?s,150,8,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","37,667",1,1,1,1,1,0.205,0.002,582,0.96,"1,512","4,358",2.62,1.218,0.01,98,0.96,"4,358",2.62,A
J,1383,1.07,?c,?s,150,42,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","189,267",1,1,1,1,1,0.205,0.009,116,0.96,"7,597","4,504",0.54,1.218,0.051,20,1.52,"7,131",0.85,C
J,1384,1.07,?c,?s,150,365,,1976,31,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,643,033",1,1,1,1,1,0.205,0.075,13,2.06,"65,954","15,702",0.22,1.218,0.445,2,10.88,"82,932",1.14,B
J,1385,1.28,?c,?`,200,198,1996,1968,39,0,,1,"536,574","505,248","1,077,235","2,786,096","892,034",1,1,1,1,1,1.218,0.242,4,5.66,"35,808","32,812",0.83,1.746,0.346,3,7.4,"42,899",1.09,B
J,1386,1.07,?c,?s,150,59,,1981,26,0,,0,0,"505,248","1,077,235","2,786,096","263,423",1,1,1,1,1,0.205,0.012,83,0.96,"10,574","4,447",0.38,1.218,0.071,14,1.95,"9,032",0.78,C
J,1387,1.07,?c,?s,150,8,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","35,253",1,1,1,1,1,0.205,0.002,622,0.96,"1,415","4,356",2.79,1.218,0.01,105,0.96,"4,356",2.79,A
J,1388,1.07,?c,?s,150,121,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","546,183",1,1,1,1,1,0.205,0.025,40,1.05,"21,925","5,301",0.22,1.218,0.148,7,3.42,"17,266",0.71,C
J,1389,1.07,?c,?s,150,320,,1976,31,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,439,000",1,1,1,1,1,0.205,0.066,15,1.85,"57,763","13,724",0.22,1.218,0.39,3,7.4,"54,896",0.86,C
J,1390,1.28,?c,?r?Q,100,130,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","585,788",1,1,1,1,1,0.205,0.027,37,1.09,"23,514","5,546",0.21,1.218,0.159,6,3.92,"19,945",0.77,C
J,1391,1.28,?c,?r?Q,200,4,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","16,092",1,1,1,1,1,0.205,0.001,1362,0.96,646,"4,338",6.09,1.218,0.004,229,0.96,"4,338",6.09,A
J,1392,1.28,?c,?`,200,44,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","199,857",1,1,1,1,1,0.205,0.009,110,0.96,"8,023","4,514",0.51,1.218,0.054,18,1.63,"7,665",0.87,C
J,1393,1.2,?c,?`,100,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","15,433",1,1,1,1,1,0.205,0.001,1420,0.96,620,"4,260",6.23,1.218,0.004,239,0.96,"4,260",6.23,A
J,1394,1.07,?c,?s,100,8,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","34,915",1,1,1,1,1,0.205,0.002,628,0.96,"1,402","4,742",3.07,1.218,0.009,106,0.96,"4,742",3.07,A
J,1395,1.07,?c,?s,100,8,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","35,491",1,1,1,1,1,0.205,0.002,618,0.96,"1,425","4,743",3.02,1.218,0.01,104,0.96,"4,743",3.02,A
J,1396,1.07,?c,?s,75,5,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","23,962",1,1,1,1,1,0.205,0.001,915,0.96,962,"4,217",3.98,1.218,0.006,154,0.96,"4,217",3.98,A
J,1397,1.07,?c,?s,75,3,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","13,282",1,1,1,1,1,0.205,0.001,1650,0.96,533,"4,258",7.25,1.218,0.004,278,0.96,"4,258",7.25,A
J,1398,1.07,?c,?`,100,3,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","11,877",1,1,1,1,1,0.205,0.001,1846,0.96,477,"4,334",8.24,1.218,0.003,311,0.96,"4,334",8.24,A
J,1399,1.07,?c,?s,100,5,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","24,414",1,1,1,1,1,0.205,0.001,898,0.96,980,"4,346",4.02,1.218,0.007,151,0.96,"4,346",4.02,A
J,1400,1.07,?c,?s,100,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","28,863",1,1,1,1,1,0.205,0.001,759,0.96,"1,159","4,350",3.41,1.218,0.008,128,0.96,"4,350",3.41,A
J,1401,1.28,?c,?`,75,2,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","7,266",1,1,1,1,1,0.205,0,3017,0.96,292,"4,329",13.45,1.218,0.002,508,0.96,"4,329",13.45,A
J,1402,1.2,?c,?`,100,13,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","60,705",1,1,1,1,1,0.205,0.003,361,0.96,"2,437","4,303",1.6,1.218,0.016,61,0.96,"4,303",1.6,A
J,1403,1.07,?c,?m?r,100,18,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","82,715",1,1,1,1,1,0.205,0.004,265,0.96,"3,320","4,788",1.31,1.218,0.022,45,1,"4,988",1.36,A
J,1404,1.07,?c,?j,75,7,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","29,508",1,1,1,1,1,0.205,0.001,743,0.96,"1,184","4,273",3.27,1.218,0.008,125,0.96,"4,273",3.27,A
J,1405,1.2,?c,?s,150,149,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","669,576",1,1,1,1,1,0.205,0.031,33,1.15,"26,878","5,855",0.2,1.218,0.181,6,3.92,"19,958",0.67,C
J,1406,1.07,?c,?j,75,5,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","20,968",1,1,1,1,1,0.205,0.001,1045,0.96,842,"4,729",5.1,1.218,0.006,176,0.96,"4,729",5.1,A
J,1407,1.07,?c,?j,75,4,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","19,233",1,1,1,1,1,0.205,0.001,1140,0.96,772,"4,212",4.95,1.218,0.005,192,0.96,"4,212",4.95,A
J,1408,1.28,?c,?j,200,1,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","3,763",1,1,1,1,1,0.205,0,5825,0.96,151,"4,326",26,1.218,0.001,981,0.96,"4,326",26,A
J,1409,1.28,?c,?j,300,12,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","54,245",1,1,1,1,1,0.205,0.002,404,0.96,"2,177","4,374",1.82,1.218,0.015,68,0.96,"4,374",1.82,A
J,1410,1.19,?c,?`,150,61,,1970,37,0,,0,0,"505,248","1,077,235","2,786,096","275,402",1,1,1,1,1,0.205,0.013,80,0.96,"11,055","4,458",0.37,1.218,0.075,13,2.06,"9,567",0.79,C
J,1411,1.29,?c,?s,150,60,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","268,626",1,1,1,1,1,0.205,0.012,82,0.96,"10,783","4,503",0.38,1.218,0.073,14,1.95,"9,146",0.77,C
J,1412,1.29,?c,?`,150,645,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,900,385",1,1,1,1,1,0.205,0.132,8,3.05,"116,426","31,180",0.24,1.218,0.786,1,21.48,"219,592",1.71,B
J,1413,1.29,?c,?`,150,173,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","777,846",1,1,1,1,1,0.205,0.035,28,1.25,"31,224","10,126",0.29,1.218,0.211,5,4.61,"37,344",1.09,B
J,1414,1.2,?c,?s,150,51,1983,1980,27,0,,1,"2,954,136","505,248","1,077,235","2,786,096","227,228",1,1,1,1,1,1.218,0.062,16,1.76,"9,121","13,288",1.32,1.746,0.088,11,2.35,"17,742",1.77,A
J,1415,1.18,?c,?s,150,18,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","79,623",1,1,1,1,1,0.205,0.004,275,0.96,"3,196","7,106",2.02,1.218,0.022,46,0.99,"7,328",2.08,A
J,1416,1.18,?c,?m?r,200,37,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","166,160",1,1,1,1,1,0.205,0.008,132,0.96,"6,670","7,189",0.98,1.218,0.045,22,1.43,"10,709",1.46,B
J,1417,1.18,?c,?s,200,87,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","391,968",1,1,1,1,1,0.205,0.018,56,0.96,"15,734","7,406",0.43,1.218,0.106,9,2.77,"21,370",1.23,B
J,1418,1.18,?c,?s,200,3,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,254",1,1,1,1,1,0.205,0.001,1437,0.96,612,"7,044",10.44,1.218,0.004,242,0.96,"7,044",10.44,A
J,1419,1.18,?c,?s,100,2,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,187",1,1,1,1,1,0.205,0,2677,0.96,329,"7,038",19.41,1.218,0.002,451,0.96,"7,038",19.41,A
J,1420,1.18,?c,?s,150,1,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","6,622",1,1,1,1,1,0.205,0,3310,0.96,266,"7,036",24,1.218,0.002,558,0.96,"7,036",24,A
J,1421,1.18,?c,?s,150,4,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,599",1,1,1,1,1,0.205,0.001,1321,0.96,666,"7,046",9.6,1.218,0.004,222,0.96,"7,046",9.6,A
J,1422,1.18,?c,?`,150,155,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","695,780",1,1,1,1,1,0.205,0.032,32,1.17,"27,930","6,553",0.21,1.218,0.188,5,4.61,"25,820",0.84,C
J,1423,1.18,?c,?s,100,3,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","15,354",1,1,1,1,1,0.205,0.001,1428,0.96,616,"4,260",6.28,1.218,0.004,240,0.96,"4,260",6.28,A
J,1424,1.18,?c,?s,150,4,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,628",1,1,1,1,1,0.205,0.001,1318,0.96,667,"7,046",9.59,1.218,0.005,222,0.96,"7,046",9.59,A
J,1425,1.18,?c,?s,150,126,,1984,23,0,,0,"133,758","505,248","1,077,235","2,786,096","568,133",1,1,1,1,1,0.205,0.026,39,1.07,"22,806","5,425",0.22,1.218,0.154,6,3.92,"19,876",0.79,C
J,1426,1.18,?c,?s,150,3,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","13,122",1,1,1,1,1,0.205,0.001,1670,0.96,527,"4,257",7.33,1.218,0.004,281,0.96,"4,257",7.33,A
J,1427,1.18,?c,?s,150,3,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","11,668",1,1,1,1,1,0.205,0.001,1879,0.96,468,"4,256",8.25,1.218,0.003,316,0.96,"4,256",8.25,A
J,1428,1.18,?c,?s,150,179,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","806,708",1,1,1,1,1,0.205,0.037,27,1.27,"32,382","6,640",0.19,1.218,0.218,5,4.61,"24,103",0.68,C
J,1429,1.18,?c,?`,100,126,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","566,555",1,1,1,1,1,0.205,0.026,39,1.07,"22,742","5,424",0.22,1.218,0.153,7,3.42,"17,336",0.69,C
J,1430,1.18,?c,?s,150,7,,1990,17,0,,0,"536,574","505,248","1,077,235","2,786,096","30,398",1,1,1,1,1,0.205,0.001,721,0.96,"1,220","4,738",3.52,1.218,0.008,121,0.96,"4,738",3.52,A
J,1431,1.07,?c,?`,100,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","10,866",1,1,1,1,1,0.205,0,2017,0.96,436,"4,255",8.86,1.218,0.003,340,0.96,"4,255",8.86,A
J,1432,1.07,?c,?m?r,100,10,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","45,632",1,1,1,1,1,0.205,0.002,480,0.96,"1,832","4,753",2.35,1.218,0.012,81,0.96,"4,753",2.35,A
J,1433,1.29,?c,?s,100,5,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","24,184",1,1,1,1,1,0.205,0.001,906,0.96,971,"4,268",3.99,1.218,0.007,153,0.96,"4,268",3.99,A
J,1434,1.29,?c,?`,100,3,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","13,149",1,1,1,1,1,0.205,0.001,1667,0.96,528,"7,042",12.1,1.218,0.004,281,0.96,"7,042",12.1,A
J,1435,1.29,?c,?`,100,3,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","13,995",1,1,1,1,1,0.205,0.001,1566,0.96,562,"4,258",6.88,1.218,0.004,264,0.96,"4,258",6.88,A
J,1436,1.29,?c,?`,100,2,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","10,538",1,1,1,1,1,0.205,0,2080,0.96,423,"4,255",9.13,1.218,0.003,350,0.96,"4,255",9.13,A
J,1437,1.29,?c,?`,100,7,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","31,531",1,1,1,1,1,0.205,0.001,695,0.96,"1,266","4,275",3.06,1.218,0.009,117,0.96,"4,275",3.06,A
J,1438,1.29,?c,?`,100,7,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","31,219",1,1,1,1,1,0.205,0.001,702,0.96,"1,253","4,275",3.1,1.218,0.008,118,0.96,"4,275",3.1,A
J,1439,1.29,?c,?`,100,3,,1973,34,0,,0,0,"505,248","1,077,235","2,786,096","15,620",1,1,1,1,1,0.205,0.001,1403,0.96,627,"4,209",6.09,1.218,0.004,236,0.96,"4,209",6.09,A
J,1440,1.29,?c,?`,100,3,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","12,912",1,1,1,1,1,0.205,0.001,1698,0.96,518,"4,257",7.46,1.218,0.003,286,0.96,"4,257",7.46,A
J,1441,1.29,?c,?`,100,3,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","14,534",1,1,1,1,1,0.205,0.001,1508,0.96,583,"4,259",6.63,1.218,0.004,254,0.96,"4,259",6.63,A
