ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
H,1077,1.37,?c,?s,200,6,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","26,998",1,1,1,1,1,0.205,0.001,812,0.96,"1,084","4,348",3.64,1.218,0.007,137,0.96,"4,348",3.64,A
H,1078,1.37,?c,?s,100,175,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","787,222",1,1,1,1,1,0.205,0.036,28,1.25,"31,600","6,612",0.19,1.218,0.213,5,4.61,"24,385",0.7,C
H,1079,1.37,?c,?s,100,2,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","9,953",1,1,1,1,1,0.205,0,2202,0.96,400,"4,332",9.83,1.218,0.003,371,0.96,"4,332",9.83,A
H,1080,1.09,?c,?s,200,364,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","1,635,878",1,1,1,1,1,0.205,0.075,13,2.06,"65,666","12,645",0.17,1.218,0.443,2,10.88,"66,784",0.92,C
H,1081,1.37,?c,?`,150,4,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","17,844",1,1,1,1,1,0.205,0.001,1228,0.96,716,"4,339",5.5,1.218,0.005,207,0.96,"4,339",5.5,A
H,1082,1.37,?c,?s,150,245,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","1,100,380",1,1,1,1,1,0.205,0.05,20,1.52,"44,171","8,516",0.17,1.218,0.298,3,7.4,"41,460",0.85,C
H,1083,1.37,?c,?s,200,2,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","9,911",1,1,1,1,1,0.205,0,2212,0.96,398,"4,332",9.88,1.218,0.003,373,0.96,"4,332",9.88,A
H,1084,1.37,?c,?s,100,1,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","5,688",1,1,1,1,1,0.205,0,3854,0.96,228,"4,328",17.23,1.218,0.002,649,0.96,"4,328",17.23,A
H,1085,1.09,?c,?s,150,281,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,265,451",1,1,1,1,1,0.205,0.058,17,1.69,"50,797","9,748",0.17,1.218,0.343,3,7.4,"42,682",0.76,C
H,1086,1.09,?c,?s,150,5,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","21,001",1,1,1,1,1,0.205,0.001,1044,0.96,843,"4,265",4.59,1.218,0.006,176,0.96,"4,265",4.59,A
H,1087,1.09,?c,?s,150,3,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","14,689",1,1,1,1,1,0.205,0.001,1492,0.96,590,"4,259",6.55,1.218,0.004,251,0.96,"4,259",6.55,A
H,1088,1.23,?c,?s,100,8,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","35,579",1,1,1,1,1,0.205,0.002,616,0.96,"1,428","5,774",3.67,1.218,0.01,104,0.96,"5,774",3.67,A
H,1089,1.16,?c,?s,100,1,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","6,029",1,1,1,1,1,0.205,0,3636,0.96,242,"4,328",16.23,1.218,0.002,612,0.96,"4,328",16.23,A
H,1090,1.23,?c,?`,150,60,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","268,750",1,1,1,1,1,0.205,0.012,82,0.96,"10,788","4,452",0.37,1.218,0.073,14,1.95,"9,043",0.76,C
H,1091,1.37,?c,?j,100,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","14,464",1,1,1,1,1,0.205,0.001,1516,0.96,581,"4,259",6.65,1.218,0.004,255,0.96,"4,259",6.65,A
H,1092,1.37,?c,?`,200,15,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","68,837",1,1,1,1,1,0.205,0.003,318,0.96,"2,763","4,388",1.44,1.218,0.019,54,0.96,"4,388",1.44,A
H,1093,1.37,?c,?j,200,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","14,289",1,1,1,1,1,0.205,0.001,1534,0.96,574,"4,259",6.73,1.218,0.004,258,0.96,"4,259",6.73,A
H,1094,1.23,?c,?s,75,10,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","43,448",1,1,1,1,1,0.205,0.002,505,0.96,"1,744","5,782",3.01,1.218,0.012,85,0.96,"5,782",3.01,A
H,1095,1.23,?c,?`,100,9,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","41,007",1,1,1,1,1,0.205,0.002,535,0.96,"1,646","4,362",2.4,1.218,0.011,90,0.96,"4,362",2.4,A
H,1096,1.23,?c,?`,100,8,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","34,260",1,1,1,1,1,0.205,0.002,640,0.96,"1,375","4,355",2.87,1.218,0.009,108,0.96,"4,355",2.87,A
H,1097,1.23,?c,?s,100,4,,1978,29,0,,0,"1,610,800","505,248","1,077,235","2,786,096","20,056",1,1,1,1,1,0.205,0.001,1093,0.96,805,"5,759",6.49,1.218,0.005,184,0.96,"5,759",6.49,A
H,1098,1.23,?c,?`,100,4,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","15,983",1,1,1,1,1,0.205,0.001,1372,0.96,642,"5,756",8.14,1.218,0.004,231,0.96,"5,756",8.14,A
H,1099,1.01,?c,?`,100,3,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","12,083",1,1,1,1,1,0.205,0.001,1814,0.96,485,"4,256",7.96,1.218,0.003,306,0.96,"4,256",7.96,A
H,1100,1.23,?c,?j,75,9,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","39,431",1,1,1,1,1,0.205,0.002,556,0.96,"1,583","5,778",3.31,1.218,0.011,94,0.96,"5,778",3.31,A
H,1101,1.23,?c,?`,100,9,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","39,401",1,1,1,1,1,0.205,0.002,556,0.96,"1,582","5,778",3.31,1.218,0.011,94,0.96,"5,778",3.31,A
H,1102,1.23,?c,?`,100,8,,1983,24,0,,0,0,"505,248","1,077,235","2,786,096","35,394",1,1,1,1,1,0.205,0.002,619,0.96,"1,421","4,228",2.7,1.218,0.01,104,0.96,"4,228",2.7,A
H,1103,1.23,?c,?`,100,9,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","38,584",1,1,1,1,1,0.205,0.002,568,0.96,"1,549","4,231",2.48,1.218,0.01,96,0.96,"4,231",2.48,A
H,1104,1.23,?c,?`,100,7,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","29,306",1,1,1,1,1,0.205,0.001,748,0.96,"1,176","4,222",3.26,1.218,0.008,126,0.96,"4,222",3.26,A
H,1105,1.16,?c,?s,100,3,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","15,169",1,1,1,1,1,0.205,0.001,1445,0.96,609,"4,337",6.46,1.218,0.004,243,0.96,"4,337",6.46,A
H,1106,1.37,?c,?s,100,4,,1980,27,0,,0,0,"505,248","1,077,235","2,786,096","15,817",1,1,1,1,1,0.205,0.001,1386,0.96,635,"4,209",6.01,1.218,0.004,233,0.96,"4,209",6.01,A
H,1107,1.37,?c,?`,100,7,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","33,292",1,1,1,1,1,0.205,0.002,658,0.96,"1,336","4,277",2.91,1.218,0.009,111,0.96,"4,277",2.91,A
H,1108,1.37,?c,?`,100,6,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","28,751",1,1,1,1,1,0.205,0.001,762,0.96,"1,154","4,272",3.36,1.218,0.008,128,0.96,"4,272",3.36,A
H,1109,1.37,?c,?`,100,12,,1972,35,0,,0,0,"505,248","1,077,235","2,786,096","52,222",1,1,1,1,1,0.205,0.002,420,0.96,"2,096","4,244",1.84,1.218,0.014,71,0.96,"4,244",1.84,A
H,1110,1.37,?c,?s,100,10,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","44,859",1,1,1,1,1,0.205,0.002,489,0.96,"1,801","4,288",2.16,1.218,0.012,82,0.96,"4,288",2.16,A
H,1111,1.37,?c,?s,100,5,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","23,768",1,1,1,1,1,0.205,0.001,922,0.96,954,"4,345",4.13,1.218,0.006,155,0.96,"4,345",4.13,A
H,1112,1.37,?c,?s,100,5,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","21,449",1,1,1,1,1,0.205,0.001,1022,0.96,861,"4,265",4.5,1.218,0.006,172,0.96,"4,265",4.5,A
H,1113,1.37,?c,?s,100,6,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","27,420",1,1,1,1,1,0.205,0.001,799,0.96,"1,101","4,271",3.52,1.218,0.007,135,0.96,"4,271",3.52,A
H,1114,1.37,?c,?s,100,4,,1984,23,0,,0,"133,758","505,248","1,077,235","2,786,096","17,606",1,1,1,1,1,0.205,0.001,1245,0.96,707,"4,339",5.57,1.218,0.005,210,0.96,"4,339",5.57,A
H,1115,1.37,?c,?s,100,6,,1984,23,0,,0,"133,758","505,248","1,077,235","2,786,096","28,910",1,1,1,1,1,0.205,0.001,758,0.96,"1,161","4,350",3.4,1.218,0.008,128,0.96,"4,350",3.4,A
H,1116,1.37,?c,?s,100,4,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","20,114",1,1,1,1,1,0.205,0.001,1090,0.96,807,"4,264",4.79,1.218,0.005,184,0.96,"4,264",4.79,A
H,1117,1.37,?c,?`,100,7,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","31,296",1,1,1,1,1,0.205,0.001,700,0.96,"1,256","4,352",3.14,1.218,0.008,118,0.96,"4,352",3.14,A
H,1118,1.37,?c,?`,100,4,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","18,502",1,1,1,1,1,0.205,0.001,1185,0.96,743,"4,263",5.21,1.218,0.005,200,0.96,"4,263",5.21,A
H,1119,1.09,?c,?`,100,3,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","11,357",1,1,1,1,1,0.205,0.001,1930,0.96,456,"4,256",8.47,1.218,0.003,325,0.96,"4,256",8.47,A
H,1120,1.09,?c,?`,75,7,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","30,646",1,1,1,1,1,0.205,0.001,715,0.96,"1,230","4,274",3.15,1.218,0.008,120,0.96,"4,274",3.15,A
H,1121,1.09,?c,?`,100,17,,1972,35,0,,0,0,"505,248","1,077,235","2,786,096","74,656",1,1,1,1,1,0.205,0.003,294,0.96,"2,997","4,266",1.29,1.218,0.02,49,0.96,"4,266",1.29,A
H,1122,1.09,?c,?s,100,5,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","23,268",1,1,1,1,1,0.205,0.001,942,0.96,934,"4,267",4.15,1.218,0.006,159,0.96,"4,267",4.15,A
H,1123,1.09,?c,?s,100,5,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","23,574",1,1,1,1,1,0.205,0.001,930,0.96,946,"4,267",4.09,1.218,0.006,157,0.96,"4,267",4.09,A
H,1124,1.09,?c,?`,100,4,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","18,892",1,1,1,1,1,0.205,0.001,1160,0.96,758,"4,263",5.1,1.218,0.005,195,0.96,"4,263",5.1,A
H,1125,1.09,?c,?`,100,13,,1972,35,0,,0,0,"505,248","1,077,235","2,786,096","59,344",1,1,1,1,1,0.205,0.003,369,0.96,"2,382","4,251",1.62,1.218,0.016,62,0.96,"4,251",1.62,A
H,1126,1.37,?c,?`,100,8,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","35,420",1,1,1,1,1,0.205,0.002,619,0.96,"1,422","4,279",2.73,1.218,0.01,104,0.96,"4,279",2.73,A
H,1127,1.09,?c,?s,100,7,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","30,855",1,1,1,1,1,0.205,0.001,710,0.96,"1,239","4,274",3.13,1.218,0.008,120,0.96,"4,274",3.13,A
H,1128,1.09,?c,?s,100,6,,1984,23,0,,0,"133,758","505,248","1,077,235","2,786,096","25,691",1,1,1,1,1,0.205,0.001,853,0.96,"1,031","4,347",3.83,1.218,0.007,144,0.96,"4,347",3.83,A
H,1129,1.11,?c,?j,75,4,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","15,774",1,1,1,1,1,0.205,0.001,1390,0.96,633,"4,260",6.11,1.218,0.004,234,0.96,"4,260",6.11,A
H,1130,1.11,?c,?s,75,5,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","23,229",1,1,1,1,1,0.205,0.001,944,0.96,932,"4,267",4.15,1.218,0.006,159,0.96,"4,267",4.15,A
H,1131,1.11,?c,?`,75,3,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","13,849",1,1,1,1,1,0.205,0.001,1583,0.96,556,"4,258",6.95,1.218,0.004,267,0.96,"4,258",6.95,A
H,1132,1.11,?c,?`,75,10,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","42,734",1,1,1,1,1,0.205,0.002,513,0.96,"1,715","4,286",2.27,1.218,0.012,86,0.96,"4,286",2.27,A
H,1133,1.37,?c,?s,100,2,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","9,528",1,1,1,1,1,0.205,0,2301,0.96,382,"4,254",10.11,1.218,0.003,388,0.96,"4,254",10.11,A
H,1134,1.09,?c,?`,100,6,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","28,997",1,1,1,1,1,0.205,0.001,756,0.96,"1,164","4,273",3.33,1.218,0.008,127,0.96,"4,273",3.33,A
H,1135,1.37,?c,?j,75,2,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","9,292",1,1,1,1,1,0.205,0,2359,0.96,373,"4,254",10.35,1.218,0.003,397,0.96,"4,254",10.35,A
H,1136,1.37,?c,?s,100,122,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","546,808",1,1,1,1,1,0.205,0.025,40,1.05,"21,950","5,302",0.22,1.218,0.148,7,3.42,"17,268",0.71,C
H,1137,1.37,?c,?m?r,100,182,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","816,381",1,1,1,1,1,0.205,0.037,27,1.27,"32,771","6,755",0.19,1.218,0.221,5,4.61,"24,519",0.68,C
H,1138,1.23,?c,?s,150,48,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","215,736",1,1,1,1,1,0.205,0.01,102,0.96,"8,660","4,529",0.47,1.218,0.058,17,1.69,"7,974",0.84,C
H,1139,1.13,?c,?s,150,10,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","43,909",1,1,1,1,1,0.205,0.002,499,0.96,"1,763","4,364",2.25,1.218,0.012,84,0.96,"4,364",2.25,A
H,1140,1.01,?c,?s,150,234,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","1,051,826",1,1,1,1,1,0.205,0.048,21,1.47,"42,222","8,165",0.18,1.218,0.285,4,5.66,"31,437",0.68,C
H,1141,1.27,?c,?j,200,4,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","18,107",1,1,1,1,1,0.205,0.001,1211,0.96,727,"4,262",5.32,1.218,0.005,204,0.96,"4,262",5.32,A
H,1142,1.23,?c,?s,200,29,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","131,205",1,1,1,1,1,0.205,0.006,167,0.96,"5,267","4,448",0.77,1.218,0.036,28,1.25,"5,792",1,C
H,1143,1.01,?c,?s,200,143,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","642,828",1,1,1,1,1,0.205,0.029,34,1.14,"25,804","5,774",0.2,1.218,0.174,6,3.92,"19,853",0.7,C
H,1144,1.27,?c,?r?Q,100,3,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","15,701",1,1,1,1,1,0.205,0.001,1396,0.96,630,"4,260",6.14,1.218,0.004,235,0.96,"4,260",6.14,A
H,1145,1.01,?c,?s,200,1,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","6,593",1,1,1,1,1,0.205,0,3325,0.96,265,"4,251",14.56,1.218,0.002,560,0.96,"4,251",14.56,A
H,1146,1.27,?c,?s,150,675,,1976,31,0,,0,"1,610,800","505,248","1,077,235","2,786,096","3,035,192",1,1,1,1,1,0.205,0.138,7,3.42,"121,837","30,830",0.23,1.218,0.822,1,21.48,"193,633",1.44,B
H,1147,1.27,?c,?`,300,12,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","52,855",1,1,1,1,1,0.205,0.002,415,0.96,"2,122","4,760",2.04,1.218,0.014,70,0.96,"4,760",2.04,A
H,1148,1.27,?c,?`,300,4,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","16,873",1,1,1,1,1,0.205,0.001,1299,0.96,677,"4,725",6.33,1.218,0.005,219,0.96,"4,725",6.33,A
H,1149,1.27,?c,?s,200,6,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","27,959",1,1,1,1,1,0.205,0.001,784,0.96,"1,122","5,767",4.66,1.218,0.008,132,0.96,"5,767",4.66,A
H,1150,1.13,?c,?`,300,718,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","3,226,966",1,1,1,1,1,0.205,0.147,7,3.42,"129,535","27,812",0.19,1.218,0.874,1,21.48,"174,678",1.22,B
H,1151,1.27,?c,?s,200,266,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","1,196,566",1,1,1,1,1,0.205,0.055,18,1.63,"48,032","9,946",0.19,1.218,0.324,3,7.4,"45,153",0.85,C
H,1152,1.27,?c,?s,100,111,,1990,17,0,,0,0,"505,248","1,077,235","2,786,096","499,446",1,1,1,1,1,0.205,0.023,44,1.01,"20,048","4,917",0.22,1.218,0.135,7,3.42,"16,649",0.75,C
H,1153,1.27,?c,?s,200,7,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","29,257",1,1,1,1,1,0.205,0.001,749,0.96,"1,174","4,273",3.3,1.218,0.008,126,0.96,"4,273",3.3,A
H,1154,1.27,?c,?r?Q,300,253,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","1,138,906",1,1,1,1,1,0.205,0.052,19,1.58,"45,717","8,786",0.17,1.218,0.308,3,7.4,"41,149",0.82,C
H,1155,1.27,?c,?s,150,94,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","421,399",1,1,1,1,1,0.205,0.019,52,0.96,"16,916","4,649",0.25,1.218,0.114,9,2.77,"13,415",0.72,C
H,1156,1.37,?c,?s,100,6,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","27,457",1,1,1,1,1,0.205,0.001,798,0.96,"1,102","4,349",3.58,1.218,0.007,134,0.96,"4,349",3.58,A
H,1157,1.16,?c,?s,150,102,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","458,055",1,1,1,1,1,0.205,0.021,48,0.97,"18,387","6,244",0.31,1.218,0.124,8,3.05,"19,634",0.97,C
H,1158,1.16,?c,?s,150,52,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","232,251",1,1,1,1,1,0.205,0.011,94,0.96,"9,323","5,963",0.58,1.218,0.063,16,1.76,"10,932",1.06,B
H,1159,1.16,?c,?s,100,69,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","309,796",1,1,1,1,1,0.205,0.014,71,0.96,"12,436","4,620",0.34,1.218,0.084,12,2.19,"10,539",0.77,C
H,1160,1.16,?c,?s,150,8,,1988,19,0,,0,"1,610,800","505,248","1,077,235","2,786,096","36,973",1,1,1,1,1,0.205,0.002,593,0.96,"1,484","5,776",3.53,1.218,0.01,100,0.96,"5,776",3.53,A
H,1161,1.16,?c,?`,200,2,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","8,564",1,1,1,1,1,0.205,0,2560,0.96,344,"4,253",11.22,1.218,0.002,431,0.96,"4,253",11.22,A
H,1162,1.16,?c,?s,200,6,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","26,720",1,1,1,1,1,0.205,0.001,820,0.96,"1,073","4,270",3.61,1.218,0.007,138,0.96,"4,270",3.61,A
H,1163,1.27,?c,?s,150,7,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","29,828",1,1,1,1,1,0.205,0.001,735,0.96,"1,197","4,738",3.59,1.218,0.008,124,0.96,"4,738",3.59,A
H,1164,1.27,?c,?s,150,5,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","20,449",1,1,1,1,1,0.205,0.001,1072,0.96,821,"4,264",4.71,1.218,0.006,181,0.96,"4,264",4.71,A
H,1165,1.01,?c,?s,100,2,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","8,523",1,1,1,1,1,0.205,0,2572,0.96,342,"4,253",11.28,1.218,0.002,433,0.96,"4,253",11.28,A
H,1166,1.01,?c,?s,100,5,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","23,889",1,1,1,1,1,0.205,0.001,918,0.96,959,"4,732",4.48,1.218,0.006,155,0.96,"4,732",4.48,A
H,1167,1.27,?c,?j,75,7,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","31,790",1,1,1,1,1,0.205,0.001,690,0.96,"1,276","4,275",3.04,1.218,0.009,116,0.96,"4,275",3.04,A
H,1168,1.01,?c,?s,100,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","12,068",1,1,1,1,1,0.205,0.001,1816,0.96,484,"4,256",7.98,1.218,0.003,306,0.96,"4,256",7.98,A
H,1169,1.01,?c,?s,75,5,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","20,969",1,1,1,1,1,0.205,0.001,1045,0.96,842,"4,342",4.68,1.218,0.006,176,0.96,"4,342",4.68,A
H,1170,1.01,?c,?s,100,7,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","32,234",1,1,1,1,1,0.205,0.001,680,0.96,"1,294","4,276",3,1.218,0.009,115,0.96,"4,276",3,A
H,1171,1.01,?c,?s,100,4,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","16,864",1,1,1,1,1,0.205,0.001,1300,0.96,677,"4,261",5.71,1.218,0.005,219,0.96,"4,261",5.71,A
H,1172,1.23,?c,?s,100,2,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","9,412",1,1,1,1,1,0.205,0,2329,0.96,378,"4,254",10.21,1.218,0.003,392,0.96,"4,254",10.21,A
H,1173,1.01,?c,?s,75,8,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","36,258",1,1,1,1,1,0.205,0.002,605,0.96,"1,455","4,357",2.72,1.218,0.01,102,0.96,"4,357",2.72,A
H,1174,1.01,?c,?s,75,11,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","47,554",1,1,1,1,1,0.205,0.002,461,0.96,"1,909","4,368",2.08,1.218,0.013,78,0.96,"4,368",2.08,A
H,1175,1.01,?c,?s,75,5,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","21,027",1,1,1,1,1,0.205,0.001,1042,0.96,844,"4,342",4.67,1.218,0.006,176,0.96,"4,342",4.67,A
H,1176,1.01,?c,?s,75,6,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","28,359",1,1,1,1,1,0.205,0.001,773,0.96,"1,138","4,349",3.47,1.218,0.008,130,0.96,"4,349",3.47,A
H,1177,1.27,?c,?j,75,9,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","39,930",1,1,1,1,1,0.205,0.002,549,0.96,"1,603","4,283",2.42,1.218,0.011,92,0.96,"4,283",2.42,A
H,1178,1.01,?c,?s,100,10,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","46,781",1,1,1,1,1,0.205,0.002,469,0.96,"1,878","4,239",2.05,1.218,0.013,79,0.96,"4,239",2.05,A
H,1179,1.01,?c,?s,100,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","26,451",1,1,1,1,1,0.205,0.001,829,0.96,"1,062","4,270",3.65,1.218,0.007,140,0.96,"4,270",3.65,A
H,1180,1.01,?c,?j,75,6,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","28,566",1,1,1,1,1,0.205,0.001,767,0.96,"1,147","4,272",3.38,1.218,0.008,129,0.96,"4,272",3.38,A
H,1181,1.01,?c,?s,100,4,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","18,498",1,1,1,1,1,0.205,0.001,1185,0.96,743,"4,263",5.21,1.218,0.005,200,0.96,"4,263",5.21,A
H,1182,1.01,?c,?s,100,3,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","12,275",1,1,1,1,1,0.205,0.001,1786,0.96,493,"4,206",7.74,1.218,0.003,301,0.96,"4,206",7.74,A
H,1183,1.01,?c,?s,100,4,,1974,33,0,,0,0,"505,248","1,077,235","2,786,096","17,797",1,1,1,1,1,0.205,0.001,1232,0.96,714,"4,211",5.35,1.218,0.005,207,0.96,"4,211",5.35,A
H,1184,1.01,?c,?s,100,4,,1974,33,0,,0,0,"505,248","1,077,235","2,786,096","15,920",1,1,1,1,1,0.205,0.001,1377,0.96,639,"4,209",5.98,1.218,0.004,232,0.96,"4,209",5.98,A
H,1185,1.27,?c,?s,100,10,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","45,960",1,1,1,1,1,0.205,0.002,477,0.96,"1,845","4,753",2.34,1.218,0.012,80,0.96,"4,753",2.34,A
H,1186,1.13,?c,?s,100,4,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","19,559",1,1,1,1,1,0.205,0.001,1121,0.96,785,"4,728",5.47,1.218,0.005,189,0.96,"4,728",5.47,A
H,1187,1.01,?c,?`,75,4,,1970,37,0,,0,0,"505,248","1,077,235","2,786,096","17,170",1,1,1,1,1,0.205,0.001,1277,0.96,689,"4,210",5.54,1.218,0.005,215,0.96,"4,210",5.54,A
H,1188,1.27,?c,?s,100,3,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","11,736",1,1,1,1,1,0.205,0.001,1868,0.96,471,"4,720",9.09,1.218,0.003,315,0.96,"4,720",9.09,A
H,1189,1.01,?c,?j,75,7,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","32,416",1,1,1,1,1,0.205,0.001,676,0.96,"1,301","4,276",2.98,1.218,0.009,114,0.96,"4,276",2.98,A
H,1190,1.27,?c,?s,75,4,,1990,17,0,,0,0,"505,248","1,077,235","2,786,096","18,517",1,1,1,1,1,0.205,0.001,1184,0.96,743,"4,212",5.14,1.218,0.005,199,0.96,"4,212",5.14,A
