ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
A,2026,0.69,?c,?`,150,5,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","23,497",1,1,1,1,1,0.205,0.001,933,0.96,943,"4,267",4.11,1.218,0.006,157,0.96,"4,267",4.11,A
A,2027,0.94,?c,?s,150,3,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","15,512",1,1,1,1,1,0.205,0.001,1413,0.96,623,"4,260",6.2,1.218,0.004,238,0.96,"4,260",6.2,A
A,2028,0.94,?c,?s,150,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","11,030",1,1,1,1,1,0.205,0.001,1987,0.96,443,"4,255",8.72,1.218,0.003,335,0.96,"4,255",8.72,A
A,2029,0.94,?c,?s,200,191,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","860,056",1,1,1,1,1,0.205,0.039,25,1.32,"34,524","7,078",0.19,1.218,0.233,4,5.66,"30,351",0.8,C
A,2030,0.94,?c,?s,150,3,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","14,891",1,1,1,1,1,0.205,0.001,1472,0.96,598,"4,337",6.58,1.218,0.004,248,0.96,"4,337",6.58,A
A,2031,0.94,?c,?s,150,4,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","17,602",1,1,1,1,1,0.205,0.001,1245,0.96,707,"4,262",5.47,1.218,0.005,210,0.96,"4,262",5.47,A
A,2032,0.88,?c,?`,300,1,,1965,42,0,,0,"133,758","505,248","1,077,235","2,786,096","5,616",1,1,1,1,1,0.205,0,3903,0.96,225,"4,328",17.46,1.218,0.002,657,0.96,"4,328",17.46,A
A,2033,0.88,?c,?`,200,9,,1965,42,0,,0,"133,758","505,248","1,077,235","2,786,096","40,539",1,1,1,1,1,0.205,0.002,541,0.96,"1,627","4,361",2.43,1.218,0.011,91,0.96,"4,361",2.43,A
A,2034,0.69,?c,?`,150,4,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","19,396",1,1,1,1,1,0.205,0.001,1130,0.96,779,"4,341",5.06,1.218,0.005,190,0.96,"4,341",5.06,A
A,2035,0.94,?c,?j,300,4,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","19,524",1,1,1,1,1,0.205,0.001,1123,0.96,784,"4,341",5.02,1.218,0.005,189,0.96,"4,341",5.02,A
A,2036,0.88,?c,?`,300,2,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","7,418",1,1,1,1,1,0.205,0,2955,0.96,298,"4,329",13.18,1.218,0.002,498,0.96,"4,329",13.18,A
A,2037,0.96,?c,?s,200,2,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","9,277",1,1,1,1,1,0.205,0,2363,0.96,372,"4,331",10.56,1.218,0.003,398,0.96,"4,331",10.56,A
A,2038,0.94,?c,?s,150,1,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","3,604",1,1,1,1,1,0.205,0,6082,0.96,145,"4,326",27.07,1.218,0.001,1025,0.96,"4,326",27.07,A
A,2039,0.96,?c,?s,200,157,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","707,922",1,1,1,1,1,0.205,0.032,31,1.19,"28,417","6,200",0.2,1.218,0.192,5,4.61,"24,019",0.77,C
A,2040,0.94,?c,?s,150,6,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","27,511",1,1,1,1,1,0.205,0.001,797,0.96,"1,104","4,349",3.57,1.218,0.007,134,0.96,"4,349",3.57,A
A,2041,0.94,?c,?`,150,2,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","11,076",1,1,1,1,1,0.205,0.001,1979,0.96,445,"4,333",8.84,1.218,0.003,333,0.96,"4,333",8.84,A
A,2042,0.94,?c,?`,300,2,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","6,965",1,1,1,1,1,0.205,0,3147,0.96,280,"4,329",14.03,1.218,0.002,530,0.96,"4,329",14.03,A
A,2043,0.94,?c,?m?r,150,7,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","32,184",1,1,1,1,1,0.205,0.001,681,0.96,"1,292","4,276",3,1.218,0.009,115,0.96,"4,276",3,A
A,2044,0.94,?c,?s,150,3,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","11,264",1,1,1,1,1,0.205,0.001,1946,0.96,452,"4,256",8.54,1.218,0.003,328,0.96,"4,256",8.54,A
A,2045,0.96,?c,?`,200,8,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","35,255",1,1,1,1,1,0.205,0.002,622,0.96,"1,415","4,279",2.74,1.218,0.01,105,0.96,"4,279",2.74,A
A,2046,1.04,?c,?s,150,92,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","412,193",1,1,1,1,1,0.205,0.019,53,0.96,"16,546","4,718",0.26,1.218,0.112,9,2.77,"13,613",0.75,C
A,2047,0.94,?c,?`,150,1,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","6,244",1,1,1,1,1,0.205,0,3511,0.96,251,"4,251",15.37,1.218,0.002,591,0.96,"4,251",15.37,A
A,2048,0.94,?c,?`,200,7,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","32,693",1,1,1,1,1,0.205,0.001,670,0.96,"1,312","4,354",3.01,1.218,0.009,113,0.96,"4,354",3.01,A
A,2049,0.94,?c,?s,150,3,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","11,675",1,1,1,1,1,0.205,0.001,1878,0.96,469,"4,256",8.23,1.218,0.003,316,0.96,"4,256",8.23,A
A,2050,0.94,?c,?`,150,223,1991,1968,39,0,,1,"133,758","505,248","1,077,235","2,786,096","1,003,569",1,1,1,1,1,1.218,0.272,4,5.66,"40,285","31,163",0.7,1.746,0.39,3,7.4,"40,744",0.92,C
A,2051,0.94,?c,?s,150,3,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","13,959",1,1,1,1,1,0.205,0.001,1570,0.96,560,"4,336",7.03,1.218,0.004,265,0.96,"4,336",7.03,A
A,2052,0.94,?c,?s,150,5,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","20,467",1,1,1,1,1,0.205,0.001,1071,0.96,822,"4,342",4.79,1.218,0.006,180,0.96,"4,342",4.79,A
A,2053,0.94,?c,?j,150,3,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","14,651",1,1,1,1,1,0.205,0.001,1496,0.96,588,"4,336",6.69,1.218,0.004,252,0.96,"4,336",6.69,A
A,2054,0.88,?c,?`,150,1,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","5,672",1,1,1,1,1,0.205,0,3865,0.96,228,"4,328",17.23,1.218,0.002,651,0.96,"4,328",17.23,A
A,2055,0.94,?c,?m?r,150,30,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","132,966",1,1,1,1,1,0.205,0.006,165,0.96,"5,337","4,450",0.76,1.218,0.036,28,1.25,"5,794",0.99,C
A,2056,0.94,?c,?j,200,3,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","15,638",1,1,1,1,1,0.205,0.001,1402,0.96,628,"4,337",6.27,1.218,0.004,236,0.96,"4,337",6.27,A
A,2057,0.96,?c,?s,150,226,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,018,071",1,1,1,1,1,0.205,0.046,22,1.43,"40,867","7,894",0.18,1.218,0.276,4,5.66,"31,246",0.69,C
A,2058,0.96,?c,?s,150,5,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","22,019",1,1,1,1,1,0.205,0.001,996,0.96,884,"4,343",4.46,1.218,0.006,168,0.96,"4,343",4.46,A
A,2059,0.96,?c,?j,300,3,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","14,837",1,1,1,1,1,0.205,0.001,1477,0.96,596,"4,336",6.6,1.218,0.004,249,0.96,"4,336",6.6,A
A,2060,0.96,?c,?j,100,3,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","11,944",1,1,1,1,1,0.205,0.001,1835,0.96,479,"4,334",8.21,1.218,0.003,309,0.96,"4,334",8.21,A
A,2061,0.96,?c,?`,300,17,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","78,301",1,1,1,1,1,0.205,0.004,280,0.96,"3,143","4,397",1.27,1.218,0.021,47,0.98,"4,489",1.3,A
A,2062,0.96,?c,?j,200,3,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","12,190",1,1,1,1,1,0.205,0.001,1798,0.96,489,"4,206",7.81,1.218,0.003,303,0.96,"4,206",7.81,A
A,2063,0.96,?c,?j,100,9,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","41,415",1,1,1,1,1,0.205,0.002,529,0.96,"1,662","7,070",3.86,1.218,0.011,89,0.96,"7,070",3.86,A
A,2064,0.88,?c,?j,200,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","14,048",1,1,1,1,1,0.205,0.001,1560,0.96,564,"4,258",6.85,1.218,0.004,263,0.96,"4,258",6.85,A
A,2065,0.88,?c,?j,100,2,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","7,630",1,1,1,1,1,0.205,0,2873,0.96,306,"4,252",12.61,1.218,0.002,484,0.96,"4,252",12.61,A
A,2066,0.94,?c,?m?r,150,22,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","99,473",1,1,1,1,1,0.205,0.005,220,0.96,"3,993","4,418",1,1.218,0.027,37,1.09,"5,016",1.14,A
A,2067,0.69,?c,?m?r,150,24,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","109,922",1,1,1,1,1,0.205,0.005,199,0.96,"4,412","4,428",0.91,1.218,0.03,34,1.14,"5,258",1.08,B
A,2068,0.88,?c,?j,300,3,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","11,262",1,1,1,1,1,0.205,0.001,1946,0.96,452,"4,333",8.7,1.218,0.003,328,0.96,"4,333",8.7,A
A,2069,0.88,?c,?j,150,4,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","17,306",1,1,1,1,1,0.205,0.001,1267,0.96,695,"4,339",5.67,1.218,0.005,213,0.96,"4,339",5.67,A
A,2070,1.11,?c,?j,150,4,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,561",1,1,1,1,1,0.205,0.001,1181,0.96,745,"5,758",7.01,1.218,0.005,199,0.96,"5,758",7.01,A
A,2071,0.94,?c,?`,300,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","26,121",1,1,1,1,1,0.205,0.001,839,0.96,"1,049","4,270",3.69,1.218,0.007,141,0.96,"4,270",3.69,A
A,2072,0.96,?c,?`,300,47,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","209,216",1,1,1,1,1,0.205,0.01,105,0.96,"8,398","4,523",0.49,1.218,0.057,18,1.63,"7,680",0.83,C
A,2073,0.8,?c,?`,100,3,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","14,844",1,1,1,1,1,0.205,0.001,1477,0.96,596,"4,259",6.48,1.218,0.004,249,0.96,"4,259",6.48,A
A,2074,0.8,?c,?s,200,17,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","75,425",1,1,1,1,1,0.205,0.003,291,0.96,"3,028","4,317",1.29,1.218,0.02,49,0.96,"4,317",1.29,A
A,2075,0.8,?c,?s,150,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","10,385",1,1,1,1,1,0.205,0,2111,0.96,417,"4,255",9.26,1.218,0.003,356,0.96,"4,255",9.26,A
A,2076,0.8,?c,?s,150,315,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,417,805",1,1,1,1,1,0.205,0.065,15,1.85,"56,913","10,952",0.17,1.218,0.384,3,7.4,"43,809",0.7,C
A,2077,1.04,?c,?s,200,4,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,089",1,1,1,1,1,0.205,0.001,1091,0.96,806,"7,049",7.94,1.218,0.005,184,0.96,"7,049",7.94,A
A,2078,0.8,?c,?s,150,55,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","247,653",1,1,1,1,1,0.205,0.011,89,0.96,"9,941","4,483",0.41,1.218,0.067,15,1.85,"8,638",0.79,C
A,2079,1.11,?c,?s,150,249,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,118,858",1,1,1,1,1,0.205,0.051,20,1.52,"44,913","12,831",0.26,1.218,0.303,3,7.4,"62,468",1.26,B
A,2080,1.11,?c,?`,200,6,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,538",1,1,1,1,1,0.205,0.001,826,0.96,"1,065","7,055",6.01,1.218,0.007,139,0.96,"7,055",6.01,A
A,2081,1.11,?c,?s,150,256,,1988,19,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,150,935",1,1,1,1,1,0.205,0.053,19,1.58,"46,200","13,388",0.26,1.218,0.312,3,7.4,"62,705",1.23,B
A,2082,1.11,?c,?s,150,63,,1988,19,0,,0,"2,954,136","505,248","1,077,235","2,786,096","281,959",1,1,1,1,1,0.205,0.013,78,0.96,"11,318","7,300",0.59,1.218,0.076,13,2.06,"15,666",1.26,B
A,2083,0.8,?c,?s,150,2,,1994,13,0,,0,"133,758","505,248","1,077,235","2,786,096","10,167",1,1,1,1,1,0.205,0,2156,0.96,408,"4,332",9.63,1.218,0.003,363,0.96,"4,332",9.63,A
A,2084,0.8,?c,?s,100,3,,1994,13,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,856",1,1,1,1,1,0.205,0.001,1476,0.96,596,"7,044",10.72,1.218,0.004,249,0.96,"7,044",10.72,A
A,2085,0.8,?c,?s,250,3,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","14,475",1,1,1,1,1,0.205,0.001,1514,0.96,581,"4,259",6.65,1.218,0.004,255,0.96,"4,259",6.65,A
A,2086,0.8,?c,?j,150,2,,2004,3,0,,0,0,"505,248","1,077,235","2,786,096","9,599",1,1,1,1,1,0.205,0,2284,0.96,385,"4,203",9.91,1.218,0.003,385,0.96,"4,203",9.91,A
A,2087,0.8,?c,?s,150,76,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","343,121",1,1,1,1,1,0.205,0.016,64,0.96,"13,773","4,652",0.31,1.218,0.093,11,2.35,"11,387",0.75,C
A,2088,0.8,?c,?s,150,5,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","22,925",1,1,1,1,1,0.205,0.001,956,0.96,920,"4,267",4.21,1.218,0.006,161,0.96,"4,267",4.21,A
A,2089,0.8,?c,?s,150,54,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","241,532",1,1,1,1,1,0.205,0.011,91,0.96,"9,695","7,262",0.68,1.218,0.065,15,1.85,"13,994",1.31,B
A,2090,1.04,?c,?s,150,235,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","1,057,703",1,1,1,1,1,0.205,0.048,21,1.47,"42,458","8,765",0.19,1.218,0.286,3,7.4,"44,125",0.94,C
A,2091,0.8,?c,?s,150,58,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","261,354",1,1,1,1,1,0.205,0.012,84,0.96,"10,491","4,496",0.39,1.218,0.071,14,1.95,"9,132",0.79,C
A,2092,0.8,?c,?j,150,5,,2004,3,0,,0,0,"505,248","1,077,235","2,786,096","24,283",1,1,1,1,1,0.205,0.001,903,0.96,975,"4,217",3.92,1.218,0.007,152,0.96,"4,217",3.92,A
A,2093,1.11,?c,?`,300,60,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","269,308",1,1,1,1,1,0.205,0.012,81,0.96,"10,810","7,288",0.61,1.218,0.073,14,1.95,"14,804",1.24,B
A,2094,1.11,?c,?`,300,105,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","470,130",1,1,1,1,1,0.205,0.021,47,0.98,"18,872","7,637",0.37,1.218,0.127,8,3.05,"23,768",1.14,B
A,2095,1.11,?c,?`,300,56,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","250,193",1,1,1,1,1,0.205,0.011,88,0.96,"10,043","7,270",0.66,1.218,0.068,15,1.85,"14,010",1.27,B
A,2096,1.11,?c,?s,200,20,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","90,489",1,1,1,1,1,0.205,0.004,242,0.96,"3,632","7,117",1.78,1.218,0.025,41,1.04,"7,710",1.93,A
A,2097,1.11,?c,?`,300,35,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","159,238",1,1,1,1,1,0.205,0.007,138,0.96,"6,392","7,183",1.02,1.218,0.043,23,1.39,"10,400",1.48,A
A,2098,1.04,?c,?s,150,97,,1987,20,0,,0,"2,954,136","505,248","1,077,235","2,786,096","437,852",1,1,1,1,1,0.205,0.02,50,0.96,"17,576","7,450",0.38,1.218,0.119,8,3.05,"23,670",1.22,B
A,2099,1.04,?c,?s,200,22,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","99,582",1,1,1,1,1,0.205,0.005,220,0.96,"3,997","7,125",1.62,1.218,0.027,37,1.09,"8,090",1.84,A
A,2100,1.27,?c,?`,200,3,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","13,342",1,1,1,1,1,0.205,0.001,1643,0.96,536,"4,722",7.99,1.218,0.004,277,0.96,"4,722",7.99,A
A,2101,1.27,?c,?`,300,2,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","9,705",1,1,1,1,1,0.205,0,2259,0.96,390,"4,718",10.98,1.218,0.003,380,0.96,"4,718",10.98,A
A,2102,1.11,?c,?`,200,5,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,248",1,1,1,1,1,0.205,0.001,904,0.96,973,"7,053",6.58,1.218,0.007,152,0.96,"7,053",6.58,A
A,2103,1.27,?c,?`,300,3,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","14,702",1,1,1,1,1,0.205,0.001,1491,0.96,590,"4,336",6.67,1.218,0.004,251,0.96,"4,336",6.67,A
A,2104,1.27,?c,?`,200,5,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","21,045",1,1,1,1,1,0.205,0.001,1042,0.96,845,"4,342",4.66,1.218,0.006,175,0.96,"4,342",4.66,A
A,2105,1.27,?c,?s,200,3,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","11,243",1,1,1,1,1,0.205,0.001,1950,0.96,451,"4,333",8.72,1.218,0.003,328,0.96,"4,333",8.72,A
A,2106,0.92,?c,?`,200,574,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,582,339",1,1,1,1,1,0.205,0.118,8,3.05,"103,659","30,210",0.26,1.218,0.699,1,21.48,"212,761",1.86,B
A,2107,0.92,?c,?`,150,5,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","22,281",1,1,1,1,1,0.205,0.001,984,0.96,894,"4,344",4.41,1.218,0.006,166,0.96,"4,344",4.41,A
A,2108,0.92,?c,?s,200,74,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","330,932",1,1,1,1,1,0.205,0.015,66,0.96,"13,284","4,640",0.32,1.218,0.09,11,2.35,"11,358",0.78,C
A,2109,1.11,?c,?`,200,6,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,652",1,1,1,1,1,0.205,0.001,793,0.96,"1,110","7,056",5.77,1.218,0.007,134,0.96,"7,056",5.77,A
A,2110,1.11,?c,?j,200,4,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,051",1,1,1,1,1,0.205,0.001,1366,0.96,644,"7,045",9.93,1.218,0.004,230,0.96,"7,045",9.93,A
A,2111,1.11,?c,?s,200,1,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","3,842",1,1,1,1,1,0.205,0,5705,0.96,154,"4,326",25.49,1.218,0.001,961,0.96,"4,326",25.49,A
A,2112,1.11,?c,?s,250,4,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","17,608",1,1,1,1,1,0.205,0.001,1245,0.96,707,"4,339",5.57,1.218,0.005,210,0.96,"4,339",5.57,A
A,2113,1.11,?c,?s,150,5,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,422",1,1,1,1,1,0.205,0.001,1073,0.96,820,"7,049",7.8,1.218,0.006,181,0.96,"7,049",7.8,A
A,2114,1.11,?c,?`,150,4,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","16,076",1,1,1,1,1,0.205,0.001,1364,0.96,645,"4,338",6.1,1.218,0.004,230,0.96,"4,338",6.1,A
A,2115,1.11,?c,?`,200,10,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","46,876",1,1,1,1,1,0.205,0.002,468,0.96,"1,882","7,075",3.41,1.218,0.013,79,0.96,"7,075",3.41,A
A,2116,1.11,?c,?`,200,13,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","60,088",1,1,1,1,1,0.205,0.003,365,0.96,"2,412","4,380",1.65,1.218,0.016,61,0.96,"4,380",1.65,A
A,2117,1.11,?c,?`,300,11,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","49,352",1,1,1,1,1,0.205,0.002,444,0.96,"1,981","7,077",3.24,1.218,0.013,75,0.96,"7,077",3.24,A
A,2118,1.04,?c,?`,200,17,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","75,420",1,1,1,1,1,0.205,0.003,291,0.96,"3,027","7,102",2.13,1.218,0.02,49,0.96,"7,102",2.13,A
A,2119,1.04,?c,?j,150,36,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","161,696",1,1,1,1,1,0.205,0.007,136,0.96,"6,491","4,477",0.63,1.218,0.044,23,1.39,"6,483",0.91,C
A,2120,1.11,?c,?j,150,2,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,254",1,1,1,1,1,0.205,0,2369,0.96,371,"7,039",17.22,1.218,0.003,399,0.96,"7,039",17.22,A
A,2121,1.11,?c,?`,100,8,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","35,744",1,1,1,1,1,0.205,0.002,613,0.96,"1,435","4,279",2.71,1.218,0.01,103,0.96,"4,279",2.71,A
A,2122,1.11,?c,?`,100,9,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","40,841",1,1,1,1,1,0.205,0.002,537,0.96,"1,639","4,284",2.37,1.218,0.011,90,0.96,"4,284",2.37,A
A,2123,1.11,?c,?m?r,150,15,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","65,602",1,1,1,1,1,0.205,0.003,334,0.96,"2,633","7,093",2.44,1.218,0.018,56,0.96,"7,093",2.44,A
A,2124,1.11,?c,?`,100,2,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","11,069",1,1,1,1,1,0.205,0.001,1980,0.96,444,"4,255",8.7,1.218,0.003,334,0.96,"4,255",8.7,A
A,2125,1.11,?c,?`,150,101,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","453,644",1,1,1,1,1,0.205,0.021,48,0.97,"18,210","4,807",0.24,1.218,0.123,8,3.05,"15,116",0.75,C
A,2126,0.8,?c,?s,150,58,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","260,802",1,1,1,1,1,0.205,0.012,84,0.96,"10,469","4,573",0.4,1.218,0.071,14,1.95,"9,288",0.81,C
A,2127,1.11,?c,?m?r,100,54,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","244,219",1,1,1,1,1,0.205,0.011,90,0.96,"9,803","7,264",0.67,1.218,0.066,15,1.85,"13,999",1.3,B
A,2128,1.11,?c,?j,300,9,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","42,407",1,1,1,1,1,0.205,0.002,517,0.96,"1,702","7,071",3.77,1.218,0.011,87,0.96,"7,071",3.77,A
A,2129,1.11,?c,?m?r,150,95,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","428,964",1,1,1,1,1,0.205,0.02,51,0.96,"17,219","7,442",0.39,1.218,0.116,9,2.77,"21,472",1.13,B
A,2130,1.27,?c,?s,150,11,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","49,380",1,1,1,1,1,0.205,0.002,444,0.96,"1,982","4,756",2.18,1.218,0.013,75,0.96,"4,756",2.18,A
A,2131,1.27,?c,?s,150,6,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","24,771",1,1,1,1,1,0.205,0.001,885,0.96,994,"4,733",4.32,1.218,0.007,149,0.96,"4,733",4.32,A
A,2132,1.27,?c,?s,100,22,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","97,001",1,1,1,1,1,0.205,0.004,226,0.96,"3,894","4,415",1.03,1.218,0.026,38,1.08,"4,967",1.16,A
A,2133,1.27,?c,?s,150,36,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","163,345",1,1,1,1,1,0.205,0.007,134,0.96,"6,557","4,866",0.67,1.218,0.044,23,1.39,"7,045",0.97,C
A,2134,1.27,?c,?s,150,1,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","5,850",1,1,1,1,1,0.205,0,3747,0.96,235,"4,715",18.21,1.218,0.002,631,0.96,"4,715",18.21,A
A,2135,1.52,?c,?s,150,9,,1994,13,0,,0,"133,758","505,248","1,077,235","2,786,096","42,119",1,1,1,1,1,0.205,0.002,520,0.96,"1,691","4,363",2.34,1.218,0.011,88,0.96,"4,363",2.34,A
A,2136,1.52,?c,?s,150,229,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,030,694",1,1,1,1,1,0.205,0.047,21,1.47,"41,374","8,134",0.18,1.218,0.279,4,5.66,"31,317",0.69,C
A,2137,1.27,?c,?s,100,12,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","53,401",1,1,1,1,1,0.205,0.002,410,0.96,"2,144","4,374",1.85,1.218,0.014,69,0.96,"4,374",1.85,A
A,2138,1.27,?c,?s,150,6,,1986,21,0,,0,"536,574","505,248","1,077,235","2,786,096","27,076",1,1,1,1,1,0.205,0.001,810,0.96,"1,087","4,735",3.95,1.218,0.007,136,0.96,"4,735",3.95,A
A,2139,0.92,?c,?s,150,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","13,707",1,1,1,1,1,0.205,0.001,1599,0.96,550,"4,258",7.03,1.218,0.004,269,0.96,"4,258",7.03,A
